Sweden, Cohort fertility tables, birth orders 1 to 5+
Last modified: 11/01/2018
Cohort   x   b1x     l0x       m1x       q1x   Sb1x   b2x    l1x       m2x       q2x   Sb2x    b3x    l2x       m3x       q3x   Sb3x    b4x    l3x       m4x       q4x   Sb4x   b5px    l4x      m5px      q5px   Sb5px     chix
1969    32   378    3132   0.12834   0.12060   6868   445   2167   0.20870   0.20545   4700    182   3461   0.05057   0.05249   1240     53    970   0.05134   0.05474    270     24    270   0.08183   0.08989      94     4.35
1969    33   327    2755   0.12606   0.11858   7245   429   2100   0.20923   0.20415   5146    186   3724   0.04836   0.04993   1421     54   1099   0.04608   0.04885    323     29    323   0.08313   0.09005     119     4.37
1969    34   276    2428   0.12037   0.11353   7572   390   1998   0.20107   0.19531   5574    199   3967   0.04890   0.05008   1607     53   1231   0.04054   0.04294    376     29    376   0.07257   0.07766     148     4.39
1969    35   224    2152   0.10968   0.10398   7848   330   1883   0.18022   0.17514   5964    186   4159   0.04393   0.04469   1806     55   1377   0.03830   0.04012    429     31    429   0.06749   0.07184     177     4.41
1969    36   182    1928   0.09917   0.09448   8072   287   1777   0.16644   0.16153   6294    173   4303   0.03962   0.04015   1992     47   1507   0.03022   0.03148    484     33    484   0.06447   0.06762     208     4.43
1969    37   144    1746   0.08596   0.08242   8254   226   1672   0.13862   0.13521   6581    148   4417   0.03313   0.03342   2165     45   1633   0.02650   0.02733    532     30    532   0.05418   0.05645     241     4.45
1969    38   112    1602   0.07261   0.07007   8398   176   1590   0.11306   0.11078   6808    119   4495   0.02640   0.02657   2312     41   1736   0.02303   0.02355    577     33    577   0.05505   0.05700     271     4.47
1969    39    85    1490   0.05865   0.05698   8510   118   1526   0.07786   0.07703   6984     91   4552   0.01987   0.01993   2432     37   1814   0.01990   0.02020    617     32    617   0.05112   0.05264     303     4.49
1969    40    61    1405   0.04409   0.04313   8595    94   1494   0.06333   0.06263   7101     63   4579   0.01380   0.01385   2522     26   1868   0.01388   0.01402    654     23    654   0.03407   0.03475     336     4.51
1969    41    45    1345   0.03366   0.03310   8655    63   1461   0.04356   0.04328   7195     41   4609   0.00885   0.00887   2586     19   1905   0.00994   0.01000    680     19    680   0.02714   0.02752     359     4.53
1969    42    27    1300   0.02096   0.02074   8700    38   1442   0.02663   0.02652   7258     30   4631   0.00642   0.00642   2627     15   1927   0.00786   0.00789    699     16    699   0.02289   0.02314     377     4.54
1969    43    17    1273   0.01352   0.01343   8727    18   1431   0.01252   0.01252   7296     14   4640   0.00298   0.00298   2656      7   1942   0.00385   0.00386    714      7    714   0.01020   0.01025     394     4.55
1969    44     8    1256   0.00634   0.00632   8744     9   1430   0.00647   0.00646   7314      6   4644   0.00119   0.00119   2670      5   1948   0.00275   0.00275    722      6    722   0.00872   0.00876     401     4.56
1969    45     6    1248   0.00467   0.00466   8752     4   1429   0.00294   0.00294   7323      2   4648   0.00042   0.00042   2676      2   1948   0.00124   0.00124    727      3    727   0.00465   0.00466     407     4.56
1969    46     3    1242   0.00233   0.00233   8758     3   1430   0.00180   0.00180   7328      3   4650   0.00059   0.00059   2678      1   1948   0.00049   0.00050    730      2    730   0.00242   0.00242     411     4.56
1969    47     .    1239         .         .   8761     .   1430         .         .   7330      .   4650         .         .   2680      .   1950         .         .    731      .    731         .         .     412     4.56
1969    48     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1969    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1970    13     0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1970    14     1   10000   0.00013   0.00013      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1970    15     5    9999   0.00052   0.00052      1     0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1970    16    24    9993   0.00245   0.00245      7     0      7   0.01999   0.05703      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1970    17    67    9969   0.00676   0.00674     31     3     31   0.04419   0.09068      0      0      0   0.11106   0.49893      0      0      0         .         .      0      0      0         .         .       0        .
